hw_terminal,vasicek_terminal
0.04225106036930125,0.02815123464203513
0.07261005621634231,0.058510230489076186
0.05844672152827028,0.04434689580100419
0.06800407503837742,0.05390424931111127
0.05372008302320345,0.03962025729593734
0.06620387671478038,0.05210405098751424
0.061074690988556245,0.04697486526129015
0.05357582971153745,0.03947600398427135
0.03663193723602644,0.022532111508760333
0.06233017816341637,0.048230352436150266
0.04538124694314888,0.031281421215882774
0.058443187905697164,0.04434336217843105
0.04728188131713383,0.03318205558986772
0.048495130728102624,0.03439530500083651
0.04552595543420266,0.03142612970693655
0.05830090965508901,0.04420108392782289
0.05227885834919842,0.03817903262193228
0.049668589717796585,0.03556876399053046
0.04219943315562993,0.02809960742836381
0.06051337825164289,0.04641355252437674
0.04564485410871584,0.031545028381449736
0.04220098477256069,0.02810115904529458
0.04308849722807352,0.028988671500807434
0.05466376227158891,0.04056393654432279
0.060615737680347115,0.046515911953080996
0.05893265318485444,0.044832827457588334
0.08360954912833483,0.06950972340106877
0.051991541487959494,0.03789171576069338
0.0636516587181488,0.04955183299088271
0.04570573539635736,0.03160590966909124
0.05449335750939198,0.040393531782125874
0.058022615248144026,0.04392278952087791
0.05602366183488662,0.041923836107620516
0.040071443310466894,0.025971617583200775
